date,country,adm1_name,adm2_name,mkt_name,commodity,currency,price_bdt,source
2015-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,32.93,Synthetic (Realistic Bangladesh Data)
2015-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,33.85,Synthetic (Realistic Bangladesh Data)
2015-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,32.38,Synthetic (Realistic Bangladesh Data)
2015-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,31.14,Synthetic (Realistic Bangladesh Data)
2015-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,31.41,Synthetic (Realistic Bangladesh Data)
2015-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,32.72,Synthetic (Realistic Bangladesh Data)
2016-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,36.48,Synthetic (Realistic Bangladesh Data)
2016-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,35.94,Synthetic (Realistic Bangladesh Data)
2016-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,33.25,Synthetic (Realistic Bangladesh Data)
2016-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,32.35,Synthetic (Realistic Bangladesh Data)
2016-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,31.74,Synthetic (Realistic Bangladesh Data)
2016-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,35.06,Synthetic (Realistic Bangladesh Data)
2016-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,36.47,Synthetic (Realistic Bangladesh Data)
2016-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,36.21,Synthetic (Realistic Bangladesh Data)
2016-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,35.35,Synthetic (Realistic Bangladesh Data)
2016-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,33.56,Synthetic (Realistic Bangladesh Data)
2016-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,34.78,Synthetic (Realistic Bangladesh Data)
2016-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,35.71,Synthetic (Realistic Bangladesh Data)
2017-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,36.48,Synthetic (Realistic Bangladesh Data)
2017-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,37.51,Synthetic (Realistic Bangladesh Data)
2017-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,34.09,Synthetic (Realistic Bangladesh Data)
2017-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,34.52,Synthetic (Realistic Bangladesh Data)
2017-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,33.37,Synthetic (Realistic Bangladesh Data)
2017-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,34.9,Synthetic (Realistic Bangladesh Data)
2017-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,38.78,Synthetic (Realistic Bangladesh Data)
2017-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,40.38,Synthetic (Realistic Bangladesh Data)
2017-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,36.82,Synthetic (Realistic Bangladesh Data)
2017-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,36.37,Synthetic (Realistic Bangladesh Data)
2017-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,35.59,Synthetic (Realistic Bangladesh Data)
2017-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,37.15,Synthetic (Realistic Bangladesh Data)
2018-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,41.1,Synthetic (Realistic Bangladesh Data)
2018-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,39.12,Synthetic (Realistic Bangladesh Data)
2018-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,39.09,Synthetic (Realistic Bangladesh Data)
2018-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,37,Synthetic (Realistic Bangladesh Data)
2018-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,36.95,Synthetic (Realistic Bangladesh Data)
2018-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,37.94,Synthetic (Realistic Bangladesh Data)
2018-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,41.1,Synthetic (Realistic Bangladesh Data)
2018-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,43.2,Synthetic (Realistic Bangladesh Data)
2018-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,40.93,Synthetic (Realistic Bangladesh Data)
2018-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,36.72,Synthetic (Realistic Bangladesh Data)
2018-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,35.46,Synthetic (Realistic Bangladesh Data)
2018-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,39.24,Synthetic (Realistic Bangladesh Data)
2019-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,40.91,Synthetic (Realistic Bangladesh Data)
2019-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,43.07,Synthetic (Realistic Bangladesh Data)
2019-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,39.27,Synthetic (Realistic Bangladesh Data)
2019-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,38.34,Synthetic (Realistic Bangladesh Data)
2019-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,36.45,Synthetic (Realistic Bangladesh Data)
2019-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,42.57,Synthetic (Realistic Bangladesh Data)
2019-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,42.86,Synthetic (Realistic Bangladesh Data)
2019-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,45.25,Synthetic (Realistic Bangladesh Data)
2019-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,39.99,Synthetic (Realistic Bangladesh Data)
2019-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,40.37,Synthetic (Realistic Bangladesh Data)
2019-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,38.94,Synthetic (Realistic Bangladesh Data)
2019-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,39.02,Synthetic (Realistic Bangladesh Data)
2020-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,44.89,Synthetic (Realistic Bangladesh Data)
2020-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,42.17,Synthetic (Realistic Bangladesh Data)
2020-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,40.61,Synthetic (Realistic Bangladesh Data)
2020-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,41.17,Synthetic (Realistic Bangladesh Data)
2020-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,41.13,Synthetic (Realistic Bangladesh Data)
2020-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,43.05,Synthetic (Realistic Bangladesh Data)
2020-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,44.96,Synthetic (Realistic Bangladesh Data)
2020-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,44.03,Synthetic (Realistic Bangladesh Data)
2020-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,45.61,Synthetic (Realistic Bangladesh Data)
2020-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,39.19,Synthetic (Realistic Bangladesh Data)
2020-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,42.15,Synthetic (Realistic Bangladesh Data)
2020-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,43.6,Synthetic (Realistic Bangladesh Data)
2021-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,47.48,Synthetic (Realistic Bangladesh Data)
2021-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,45.78,Synthetic (Realistic Bangladesh Data)
2021-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,41.44,Synthetic (Realistic Bangladesh Data)
2021-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,43.45,Synthetic (Realistic Bangladesh Data)
2021-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,44.14,Synthetic (Realistic Bangladesh Data)
2021-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,45.45,Synthetic (Realistic Bangladesh Data)
2021-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,49.1,Synthetic (Realistic Bangladesh Data)
2021-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,50.81,Synthetic (Realistic Bangladesh Data)
2021-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,48.48,Synthetic (Realistic Bangladesh Data)
2021-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,45.52,Synthetic (Realistic Bangladesh Data)
2021-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,43.92,Synthetic (Realistic Bangladesh Data)
2021-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,45.13,Synthetic (Realistic Bangladesh Data)
2022-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,53.18,Synthetic (Realistic Bangladesh Data)
2022-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,50.06,Synthetic (Realistic Bangladesh Data)
2022-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,47.37,Synthetic (Realistic Bangladesh Data)
2022-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,44.95,Synthetic (Realistic Bangladesh Data)
2022-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,44.04,Synthetic (Realistic Bangladesh Data)
2022-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,48.4,Synthetic (Realistic Bangladesh Data)
2022-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,50.89,Synthetic (Realistic Bangladesh Data)
2022-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,49.48,Synthetic (Realistic Bangladesh Data)
2022-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,51.88,Synthetic (Realistic Bangladesh Data)
2022-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,47.21,Synthetic (Realistic Bangladesh Data)
2022-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,47.8,Synthetic (Realistic Bangladesh Data)
2022-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,48.53,Synthetic (Realistic Bangladesh Data)
2023-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,55.65,Synthetic (Realistic Bangladesh Data)
2023-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,50.39,Synthetic (Realistic Bangladesh Data)
2023-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,48.04,Synthetic (Realistic Bangladesh Data)
2023-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,47.66,Synthetic (Realistic Bangladesh Data)
2023-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,50.8,Synthetic (Realistic Bangladesh Data)
2023-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,49.39,Synthetic (Realistic Bangladesh Data)
2023-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,57.69,Synthetic (Realistic Bangladesh Data)
2023-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,56.68,Synthetic (Realistic Bangladesh Data)
2023-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,54.61,Synthetic (Realistic Bangladesh Data)
2023-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,48.94,Synthetic (Realistic Bangladesh Data)
2023-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,48.88,Synthetic (Realistic Bangladesh Data)
2023-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Potato,BDT,50.56,Synthetic (Realistic Bangladesh Data)
2010-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,39.67,Synthetic (Realistic Bangladesh Data)
2010-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,38.76,Synthetic (Realistic Bangladesh Data)
2010-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,38.2,Synthetic (Realistic Bangladesh Data)
2010-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,35.68,Synthetic (Realistic Bangladesh Data)
2010-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,36.18,Synthetic (Realistic Bangladesh Data)
2010-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,38.74,Synthetic (Realistic Bangladesh Data)
2010-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,41.79,Synthetic (Realistic Bangladesh Data)
2010-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,42.88,Synthetic (Realistic Bangladesh Data)
2010-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,41.07,Synthetic (Realistic Bangladesh Data)
2010-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,39.12,Synthetic (Realistic Bangladesh Data)
2010-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,37.38,Synthetic (Realistic Bangladesh Data)
2010-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,36.86,Synthetic (Realistic Bangladesh Data)
2011-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,44.14,Synthetic (Realistic Bangladesh Data)
2011-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,42.73,Synthetic (Realistic Bangladesh Data)
2011-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,38.87,Synthetic (Realistic Bangladesh Data)
2011-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,39.83,Synthetic (Realistic Bangladesh Data)
2011-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,37.24,Synthetic (Realistic Bangladesh Data)
2011-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,41.12,Synthetic (Realistic Bangladesh Data)
2011-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,45.74,Synthetic (Realistic Bangladesh Data)
2011-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,45.18,Synthetic (Realistic Bangladesh Data)
2011-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,43.36,Synthetic (Realistic Bangladesh Data)
2011-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,37.67,Synthetic (Realistic Bangladesh Data)
2011-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,37.22,Synthetic (Realistic Bangladesh Data)
2011-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,40.03,Synthetic (Realistic Bangladesh Data)
2012-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,44.07,Synthetic (Realistic Bangladesh Data)
2012-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,46.21,Synthetic (Realistic Bangladesh Data)
2012-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,41.67,Synthetic (Realistic Bangladesh Data)
2012-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,39.75,Synthetic (Realistic Bangladesh Data)
2012-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,41.25,Synthetic (Realistic Bangladesh Data)
2012-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,45.22,Synthetic (Realistic Bangladesh Data)
2012-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,46.65,Synthetic (Realistic Bangladesh Data)
2012-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,46.45,Synthetic (Realistic Bangladesh Data)
2012-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,42.37,Synthetic (Realistic Bangladesh Data)
2012-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,43.18,Synthetic (Realistic Bangladesh Data)
2012-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,40.56,Synthetic (Realistic Bangladesh Data)
2012-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,43.88,Synthetic (Realistic Bangladesh Data)
2013-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,47.33,Synthetic (Realistic Bangladesh Data)
2013-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,46.31,Synthetic (Realistic Bangladesh Data)
2013-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,44.96,Synthetic (Realistic Bangladesh Data)
2013-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,43.31,Synthetic (Realistic Bangladesh Data)
2013-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,43.92,Synthetic (Realistic Bangladesh Data)
2013-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,48.7,Synthetic (Realistic Bangladesh Data)
2013-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,47.47,Synthetic (Realistic Bangladesh Data)
2013-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,50.53,Synthetic (Realistic Bangladesh Data)
2013-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,48.5,Synthetic (Realistic Bangladesh Data)
2013-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,43.92,Synthetic (Realistic Bangladesh Data)
2013-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,41.36,Synthetic (Realistic Bangladesh Data)
2013-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,46.76,Synthetic (Realistic Bangladesh Data)
2014-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,51.38,Synthetic (Realistic Bangladesh Data)
2014-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,50.5,Synthetic (Realistic Bangladesh Data)
2014-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,47.35,Synthetic (Realistic Bangladesh Data)
2014-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,46.08,Synthetic (Realistic Bangladesh Data)
2014-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,46.49,Synthetic (Realistic Bangladesh Data)
2014-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,48.5,Synthetic (Realistic Bangladesh Data)
2014-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,52.97,Synthetic (Realistic Bangladesh Data)
2014-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,53.45,Synthetic (Realistic Bangladesh Data)
2014-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,54.04,Synthetic (Realistic Bangladesh Data)
2014-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,47.14,Synthetic (Realistic Bangladesh Data)
2014-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,44.36,Synthetic (Realistic Bangladesh Data)
2014-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,48.24,Synthetic (Realistic Bangladesh Data)
2015-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,53.86,Synthetic (Realistic Bangladesh Data)
2015-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,53.56,Synthetic (Realistic Bangladesh Data)
2015-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,49.99,Synthetic (Realistic Bangladesh Data)
2015-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,48.9,Synthetic (Realistic Bangladesh Data)
2015-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,49.78,Synthetic (Realistic Bangladesh Data)
2015-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,53.24,Synthetic (Realistic Bangladesh Data)
2015-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,58.14,Synthetic (Realistic Bangladesh Data)
2015-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,57.99,Synthetic (Realistic Bangladesh Data)
2015-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,54.72,Synthetic (Realistic Bangladesh Data)
2015-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,50.84,Synthetic (Realistic Bangladesh Data)
2015-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,47.32,Synthetic (Realistic Bangladesh Data)
2015-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,52.86,Synthetic (Realistic Bangladesh Data)
2016-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,54.29,Synthetic (Realistic Bangladesh Data)
2016-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,54.7,Synthetic (Realistic Bangladesh Data)
2016-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,56.2,Synthetic (Realistic Bangladesh Data)
2016-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,50.44,Synthetic (Realistic Bangladesh Data)
2016-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,53.11,Synthetic (Realistic Bangladesh Data)
2016-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,55.89,Synthetic (Realistic Bangladesh Data)
2016-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,57.42,Synthetic (Realistic Bangladesh Data)
2016-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,58.18,Synthetic (Realistic Bangladesh Data)
2016-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,58.68,Synthetic (Realistic Bangladesh Data)
2016-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,56.42,Synthetic (Realistic Bangladesh Data)
2016-11-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,52.02,Synthetic (Realistic Bangladesh Data)
2016-12-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,53.59,Synthetic (Realistic Bangladesh Data)
2017-01-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,59.99,Synthetic (Realistic Bangladesh Data)
2017-02-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,55.12,Synthetic (Realistic Bangladesh Data)
2017-03-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,54.78,Synthetic (Realistic Bangladesh Data)
2017-04-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,56.19,Synthetic (Realistic Bangladesh Data)
2017-05-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,53.05,Synthetic (Realistic Bangladesh Data)
2017-06-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,58.42,Synthetic (Realistic Bangladesh Data)
2017-07-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,65.71,Synthetic (Realistic Bangladesh Data)
2017-08-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,60.82,Synthetic (Realistic Bangladesh Data)
2017-09-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,59.45,Synthetic (Realistic Bangladesh Data)
2017-10-01,Bangladesh,Rajshahi,Rajshahi,Rajshahi Central Market,Onion,BDT,56.34,Synthetic (Realistic Bangladesh Data)
